feature,segment,n,positives,positive_rate,cat_auc,xgb_auc,lgbm_auc,champion_auc,best_member,best_member_auc,best_member_minus_champion,champion_rank_error_pos,champion_rank_error_neg,champion_rank_error_balanced,cat_xgb_rank_disagreement,xgb_lgbm_rank_disagreement,cat_lgbm_rank_disagreement,max_rank_disagreement,evaluable_folds,cat_fold_wins,xgb_fold_wins,lgbm_fold_wins,champion_fold_wins,best_member_fold_wins,stable_member_signal
audit_commute_1km,50,12654,2195,0.17346293662083137,0.9475260704506,0.9479839599294435,0.9477728089354658,0.9479732880380513,XGB,0.9479839599294435,1.067189139225544e-05,0.054424004257523154,0.051665565748902374,0.05304478500321276,0.016216743559166226,0.008809434462257232,0.0175695788455423,0.02129787843348288,5,0,2,1,2,2,False
audit_commute_1km,51,10000,1515,0.1515,0.9437983939820028,0.9440868082094007,0.9440586863636277,0.9441691511520038,XGB,0.9440868082094007,-8.23429426031197e-05,0.061386375425574874,0.0487650585056928,0.055075716965633834,0.016931004688446383,0.008824583834954722,0.018004926981373334,0.02188025775238722,5,1,2,1,1,2,False
audit_commute_1km,52,13107,2026,0.15457389181353476,0.9473520525916448,0.9478458587233397,0.9476357483568228,0.9478406694382646,XGB,0.9478458587233397,5.189285075091199e-06,0.057308689253566636,0.04916156693132211,0.05323512809244437,0.016668937925631323,0.008858343202311953,0.018189981139225715,0.021858631133584498,5,0,3,0,2,3,False
audit_commute_1km,53,10175,1667,0.16383292383292383,0.945298281669477,0.9455656118423708,0.9455085710643485,0.9456349914784321,XGB,0.9455656118423708,-6.937963606135078e-05,0.05868941235507804,0.05003233024476175,0.0543608712999199,0.01671111952487529,0.008488410853332002,0.018011263449113493,0.021605396913660396,5,2,2,1,0,2,False
audit_commute_1km,54,11025,1907,0.1729705215419501,0.9453945203440575,0.9458971938505267,0.9460506902853721,0.9459556823759062,LGBM,0.9460506902853721,9.50079094659273e-05,0.05253847881205854,0.05556299154849482,0.05405073518027668,0.015990284428547878,0.008837008414217161,0.017604166070028224,0.021215729456396624,5,0,2,2,1,2,False
audit_commute_1km,55,11021,1946,0.1765719989111696,0.9495511878572703,0.9498756791497145,0.9498970835138265,0.949985447297416,LGBM,0.9498970835138265,-8.83637835894513e-05,0.05272172199913533,0.05125117805696273,0.051986450028049025,0.01690418534366655,0.010009999970194142,0.019101330098208916,0.023007757706034804,5,0,1,1,3,1,False
audit_commute_1km,56,7517,1486,0.19768524677397897,0.9443273459490255,0.9447888466788797,0.9448594777141789,0.9449015439073981,LGBM,0.9448594777141789,-4.206619321922567e-05,0.049500627967771965,0.06016156539162161,0.05483109667969679,0.01658406653208796,0.011048677054146,0.018233926186195685,0.02293333488621482,5,0,2,2,1,2,False
audit_commute_1km,57,8637,1316,0.15236772027324302,0.9469916038676265,0.9478775924195252,0.9475209550408558,0.9477425559731779,XGB,0.9478775924195252,0.00013503644634726975,0.05889409404812217,0.047843226449196544,0.053368660248659355,0.01754486982927584,0.00966451169600713,0.019046710541767927,0.023128046033525453,5,0,4,0,1,4,True
audit_commute_1km,58,8223,1140,0.13863553447646845,0.9441088249354149,0.9451480069650336,0.9445938013182044,0.9449819310382408,XGB,0.9451480069650336,0.00016607592679285244,0.06581494694016073,0.04473209184727667,0.0552735193937187,0.01799964466053319,0.009473946791591801,0.0191691783848727,0.023321384918498847,5,0,4,0,1,4,True
audit_commute_1km,59,7785,782,0.10044958253050738,0.9503507448214555,0.9493633163426854,0.9494498704062891,0.9498962446857814,CAT,0.9503507448214555,0.0004545001356741629,0.0750824111966561,0.03463956824133135,0.054860989718993725,0.02148254624105285,0.011505199196237792,0.023311228062091974,0.02814948674969131,5,3,0,1,1,3,False
audit_commute_1km,60,5074,945,0.18624359479700434,0.9493939498783287,0.9502150872458452,0.9500720801762215,0.9502268763591118,XGB,0.9502150872458452,-1.1789113266602591e-05,0.051590471093955516,0.05212714630546925,0.051858808699712385,0.019869954199358764,0.015286801776986842,0.021272983050806195,0.0282148695135759,5,0,1,3,1,1,False
audit_commute_1km,61,5429,777,0.14312027997789648,0.947206664962469,0.947300174514276,0.9472315639555534,0.9473974189150457,XGB,0.947300174514276,-9.724440076974705e-05,0.05986444792556924,0.047413689608691745,0.053639068767130496,0.01862293149281896,0.010968560081549733,0.01933254888879499,0.024462020231581838,5,2,1,1,1,1,False
audit_commute_1km,62,3302,317,0.09600242277407632,0.9465952263948555,0.9465444995746345,0.9462961495173027,0.9468213834683405,CAT,0.9465952263948555,-0.00022615707348505598,0.08783861845650906,0.029785959285175283,0.05881228887084217,0.023996663656051378,0.0131919555233732,0.025799764841471576,0.03149419201044808,5,3,0,2,0,3,False
audit_commute_1km,64,1993,292,0.14651279478173607,0.941921754326625,0.9414546640574039,0.9408567079799957,0.9418412215215869,CAT,0.941921754326625,8.053280503805826e-05,0.06386614971952466,0.049160833444727714,0.05651349158212619,0.022544396328052822,0.013143418083471912,0.0241537337790835,0.029920774095304116,5,3,1,1,0,3,False
audit_commute_1km,66,3564,312,0.08754208754208755,0.9420524253319457,0.9416404500583466,0.940138415807235,0.9417626628189357,CAT,0.9420524253319457,0.00028976251300993905,0.09041122750917435,0.0328365183372674,0.06162387292322087,0.024136428202926375,0.016324069023976054,0.026067252090310477,0.03326387465860645,5,3,1,1,0,3,False
audit_commute_1km,67,3792,115,0.030327004219409284,0.9354979839424862,0.9324047250239443,0.932572631280226,0.9337574345815942,CAT,0.9354979839424862,0.001740549360891963,0.15915658542588115,0.01418643412280443,0.08667150977434279,0.02903695243917749,0.021460660593920357,0.027297531069921704,0.03889757205150979,5,3,1,1,0,3,False
audit_commute_1km,69,2049,135,0.06588579795021962,0.9440651728008049,0.9434769147412826,0.9425829172955609,0.9439123031077055,CAT,0.9440651728008049,0.00015286969309946663,0.11039608153106231,0.023057058191430783,0.06672656986124655,0.02565952408314934,0.01983015683548592,0.028634824142451453,0.037062252530543356,5,2,2,1,0,2,False
audit_commute_1km,70,1712,304,0.17757009345794392,0.9565079246411483,0.9576737253289473,0.9568677108253588,0.9575942920155502,XGB,0.9576737253289473,7.943331339710369e-05,0.04618127239569118,0.049661653295774696,0.04792146284573294,0.023044509072373317,0.015006760663649029,0.024603799322977973,0.03132753452950016,5,0,3,2,0,3,False
audit_commute_1km,71,738,76,0.10298102981029811,0.958280330736206,0.9571275242486882,0.9576045476228336,0.958002067101288,CAT,0.958280330736206,0.0002782636349180079,0.07163589705883196,0.031565524043931564,0.05160071055138176,0.026462740942155973,0.015339717367921363,0.025421671507137034,0.03361206490860719,5,3,1,0,1,3,False
audit_commute_5km,5,145959,26923,0.18445590885111574,0.9433725833673086,0.9438425749651906,0.9437180803868558,0.9438393246906783,XGB,0.9438425749651906,3.250274512311968e-06,0.05287351566474167,0.0573776265268617,0.055125571095801684,0.015137179067138148,0.007903633873393634,0.016456136248746457,0.019748474594639118,5,0,2,0,3,2,False
audit_commute_5km,10,8740,2658,0.30411899313501145,0.9427987741646705,0.942627828505781,0.9420789590173324,0.9428768703811886,CAT,0.9427987741646705,-7.809621651810872e-05,0.033758431076076886,0.08674934401044698,0.060253887543261934,0.020826468741183997,0.011940973237069708,0.02267115137592458,0.027719296677089146,5,2,1,0,2,2,False
audit_commute_5km,15,28198,6654,0.23597418256613945,0.942370555345539,0.9423849637556809,0.9422147205944545,0.9425393824296614,XGB,0.9423849637556809,-0.00015441867398047204,0.04312781863409822,0.07093418718299269,0.05703100290854545,0.0173403621202082,0.010831526028638936,0.019648141745617548,0.02391001494723234,5,1,0,0,4,0,False
audit_commute_5km,20,49888,9098,0.18236850545221295,0.9446407511873517,0.9450864132546852,0.9450681678636337,0.9451355351504425,XGB,0.9450864132546852,-4.912189575723147e-05,0.05234416554420023,0.05664163961715025,0.05449290258067524,0.01594249645823111,0.009400920953921059,0.017580805949057053,0.021462111680604613,5,0,2,1,2,2,False
audit_commute_5km,25,53943,9425,0.17472146525035687,0.9439952986560558,0.9443159295503872,0.9442293958406,0.9443716719121633,XGB,0.9443159295503872,-5.574236177607883e-05,0.055043848337916944,0.05460417335430142,0.05482401084610918,0.015716707907272687,0.008447949614060604,0.017172801084557945,0.02066872930294562,5,0,1,1,3,1,False
audit_commute_5km,30,65537,10994,0.16775256725208662,0.9434528103428106,0.94390746795297,0.9437797742254292,0.9439176306199802,XGB,0.94390746795297,-1.0162667010260584e-05,0.05657227450757013,0.053559177332876386,0.055065725920223255,0.01610904252005567,0.008583019245106294,0.01775416922763412,0.02122311549639804,5,0,1,0,4,1,False
audit_commute_5km,35,57577,10187,0.17692828733695748,0.9444761323661126,0.9447622682260798,0.9446587047574361,0.944822085494604,XGB,0.9447622682260798,-5.9817268524220424e-05,0.05443717498559188,0.05477235139999584,0.05460476319279386,0.01605224615852224,0.008593833281541122,0.01745831329055474,0.02105219636530905,5,0,1,1,3,1,False
audit_commute_5km,40,58800,10719,0.18229591836734693,0.9464357344131699,0.946640972200721,0.946521720441827,0.9467035735531956,XGB,0.946640972200721,-6.260135247460052e-05,0.051474122820639276,0.05587034241315328,0.05367223261689628,0.016209427623352066,0.00872462844918276,0.01744180254635709,0.021187929309445956,5,0,0,0,5,0,False
audit_commute_5km,45,67516,10676,0.15812548136737958,0.9452284109338882,0.9455048420642141,0.9454785766162384,0.945583908667794,XGB,0.9455048420642141,-7.906660357981377e-05,0.05855628443755781,0.05012971528065857,0.05434299985910819,0.016290579055044694,0.008692896029370279,0.01775537670536046,0.021369425894887717,5,0,1,1,3,1,False
audit_commute_5km,50,56961,9310,0.16344516423517846,0.9461386868058149,0.9465344483175099,0.9464340799503985,0.9465737704286137,XGB,0.9465344483175099,-3.932211110380113e-05,0.0565622537092638,0.051020952748445196,0.0537916032288545,0.016490669339789495,0.008771340471323368,0.01787435859331557,0.021568184202214215,5,0,1,1,3,1,False
audit_commute_5km,55,43183,6670,0.1544589305976889,0.9482568612169142,0.9486234821953087,0.9484525422770498,0.9486859109267156,XGB,0.9486234821953087,-6.242873140693828e-05,0.05808133688235735,0.047589006806525856,0.0528351718444416,0.018010587408004784,0.010289181919179057,0.019711291142936738,0.024005530235060288,5,0,2,0,3,2,False
audit_commute_5km,60,16815,2375,0.14124293785310735,0.9494970987024348,0.9498766875637848,0.9495965301064295,0.9499829129610731,XGB,0.9498766875637848,-0.00010622539728821767,0.06159099676763908,0.04349614178772086,0.052543569277679975,0.021162950585503985,0.013846149689944,0.02265833311837775,0.02883371669691287,5,2,1,0,2,1,False
audit_commute_5km,65,11383,633,0.055609241851884386,0.9445864285976706,0.9440019839082994,0.9426685770968808,0.9443451265660017,CAT,0.9445864285976706,0.00024130203166894404,0.11581943660904076,0.02128180580412574,0.06855062120658326,0.027894400568382192,0.01916058026064237,0.02777014441336315,0.03741256262119386,5,3,1,0,1,3,False
audit_commute_5km,70,2653,401,0.15114964191481342,0.959481846006653,0.9595161740409189,0.9589946093912644,0.9597221422465152,XGB,0.9595161740409189,-0.00020596820559626305,0.05152404030674484,0.04233775737100351,0.04693089883887418,0.025057367360034118,0.015475190481777762,0.025942780334266922,0.0332376690880394,5,2,1,1,1,1,False
audit_commute_10km,0,145959,26923,0.18445590885111574,0.9433725833673086,0.9438425749651906,0.9437180803868558,0.9438393246906783,XGB,0.9438425749651906,3.250274512311968e-06,0.05287351566474167,0.0573776265268617,0.055125571095801684,0.015137179067138148,0.007903633873393634,0.016456136248746457,0.019748474594639118,5,0,2,0,3,2,False
audit_commute_10km,10,36938,9312,0.2520981103470681,0.9429307269715541,0.9428682029951865,0.9426054988944127,0.9430516039381447,CAT,0.9429307269715541,-0.00012087696659057734,0.04045343803602898,0.07441597187221939,0.057434704954124186,0.018165219228533726,0.011094035330758296,0.02036342422352332,0.024811339391407675,5,2,0,0,3,2,False
audit_commute_10km,20,103831,18523,0.17839566218181468,0.9443147653893023,0.944695190452615,0.9446377124154719,0.9447467073848702,XGB,0.944695190452615,-5.151693225524667e-05,0.05371783667364902,0.0555783873654329,0.054648112019540965,0.015825193226976952,0.00890582668548396,0.017368836437006936,0.021049928174733928,5,0,1,0,4,1,False
audit_commute_10km,30,123114,21181,0.17204379680621212,0.9439533672474693,0.9443275337404566,0.9442096553494425,0.9443608355339964,XGB,0.9443275337404566,-3.3301793539775026e-05,0.05554539858903972,0.05412319800371694,0.05483429829637833,0.016082480438505152,0.008588076669735564,0.01761580561919625,0.021143181363718486,5,0,1,0,4,1,False
audit_commute_10km,40,126316,21395,0.16937680103866493,0.9459749991312641,0.9462143407827207,0.9461359909558724,0.9462852395612382,XGB,0.9462143407827207,-7.089877851751414e-05,0.055008086710437006,0.05276040973798817,0.05388424822421259,0.016252803126551654,0.008707667446173963,0.01760940817762527,0.021284939375175446,5,0,1,0,4,1,False
audit_commute_10km,50,100144,15980,0.15957021888480588,0.9470746063811645,0.9474535074676006,0.9473264397853907,0.9475071299053239,XGB,0.9474535074676006,-5.362243772333297e-05,0.05719631408251374,0.049532066262806436,0.053364190172660086,0.017146071779673467,0.009425847453696274,0.018666460549401714,0.02261918989138573,5,0,1,0,4,1,False
audit_commute_10km,60,28198,3008,0.10667423221505071,0.9518672649037527,0.9519462127722924,0.9513758731512845,0.9520864765547794,XGB,0.9519462127722924,-0.00014026378248699345,0.07300276618905106,0.034016026193292616,0.05350939619117184,0.023880309800877506,0.015991484933091018,0.02472187478696484,0.03229683476046668,5,2,1,0,2,1,False
audit_commute_10km,70,3946,450,0.11403953370501774,0.9613399440630562,0.9614607170099161,0.9607017543859651,0.96168510043224,XGB,0.9614607170099161,-0.00022438342232389274,0.0616825576296554,0.03290834093846573,0.04729544928406057,0.029939441142509335,0.016643803496030278,0.02953732647362668,0.038060285556083144,5,2,0,1,2,0,False
Subsidy_Available,No,248756,1432,0.0057566450658476575,0.8859745088522517,0.8871548527505457,0.8864854316808232,0.8872226750895778,XGB,0.8871548527505457,-6.782233903201984e-05,0.38258016613908014,0.0032201766636943694,0.19290017140138727,0.020050727144479124,0.008657972090282814,0.02093650579141664,0.02482260251308929,5,0,2,0,3,2,False
Subsidy_Available,Yes,419909,115347,0.2746952315858912,0.910377203307432,0.9108930153496639,0.9106823039905864,0.9109855368139248,XGB,0.9108930153496639,-9.252146426086405e-05,0.049956801642201246,0.09530098258203247,0.07262889211211686,0.0145000968912228,0.009421381434398716,0.01628106618696206,0.020101272256291783,5,0,0,0,5,0,False
Range_Anxiety_Level,Low,603972,114167,0.18902697476041935,0.9430345232247593,0.9433660362147613,0.943235688470057,0.943419509241059,XGB,0.9433660362147613,-5.347302629765682e-05,0.05194704111327375,0.058805993809070915,0.05537651746117234,0.015892892645164577,0.009066694107430603,0.01748295779867234,0.02122127227563376,5,0,0,0,5,0,False
Range_Anxiety_Level,Medium,62499,2609,0.04174466791468664,0.9370039943550527,0.9376373261545491,0.9371957602608743,0.9377018561114439,XGB,0.9376373261545491,-6.452995689476548e-05,0.14522265839429535,0.016931604518341654,0.08107713145631851,0.02136226413401861,0.009870537517781712,0.02145241768552855,0.02634260966866444,5,1,2,0,2,2,False
Current_Car_Type,Hatchback,79438,13846,0.17429945366197538,0.945502841203934,0.9458578100150213,0.94574300544362,0.9459081267542536,XGB,0.9458578100150213,-5.0316739232281193e-05,0.05383353439587087,0.05429812885689413,0.0540658316263825,0.016689375234859315,0.009320335215582039,0.018115426714307697,0.022062568582374525,5,0,0,0,5,0,False
Current_Car_Type,SUV,246545,44613,0.18095276724330245,0.944280733433216,0.9446216278497235,0.94444409295449,0.9446664526703915,XGB,0.9446216278497235,-4.4824820668032395e-05,0.05324777723737311,0.0561442518033569,0.054696014520365,0.01649907258455272,0.009111844796582039,0.017962113673877424,0.021786515527506094,5,0,0,0,5,0,False
Current_Car_Type,Sedan,303459,52185,0.17196721797672831,0.9466025940850173,0.9469100567846581,0.9468152696083618,0.946968779474999,XGB,0.9469100567846581,-5.87226903409066e-05,0.054151438558251254,0.052916646636098734,0.053534042597174994,0.01651829210732659,0.009021413627866036,0.017958902820984935,0.021749304278088778,5,0,0,0,5,0,False
Current_Car_Type,Truck,39223,6135,0.15641332891415752,0.945587534030415,0.9459002759084366,0.94574810211962,0.9459620213081237,XGB,0.9459002759084366,-6.174539968706316e-05,0.059235040364409616,0.04914360010712593,0.05418932023576777,0.01708948887606755,0.009824532537031824,0.01854356836397355,0.022728794888536463,5,0,0,0,5,0,False
City_Type,Rural,123983,23977,0.1933894162909431,0.9406240638699268,0.9408197294457531,0.9406711630584059,0.9409210442160141,XGB,0.9408197294457531,-0.00010131477026098512,0.05234383331749884,0.06094418105968368,0.056644007188591264,0.01596469640003941,0.009184018361065558,0.017633258030290186,0.021390986395697576,5,0,0,0,5,0,False
City_Type,Suburban,255377,46207,0.1809364194896173,0.9450963914182617,0.9454544096475244,0.9452964683300993,0.9454843709986749,XGB,0.9454544096475244,-2.9961351150520343e-05,0.05262090558527188,0.055971801712420784,0.05429635364884633,0.01602625691958741,0.008829143655234495,0.017636606299268734,0.021246003437045323,5,0,1,0,4,1,False
City_Type,Urban,289305,46595,0.1610583985758974,0.9479503523739474,0.9483043429437046,0.9482014730129348,0.948356288406305,XGB,0.9483043429437046,-5.194546260045563e-05,0.05630904004940062,0.04952033000320852,0.05291468502630457,0.017297908781144334,0.009389478212697717,0.018507940819871307,0.02259766390685668,5,0,0,0,5,0,False
Home_Charging_Possible,No,205988,26178,0.12708507291686894,0.9505749044939071,0.9508986674158042,0.9508199858154532,0.9509713734256442,XGB,0.9508986674158042,-7.270600983999564e-05,0.06506989104935576,0.04015427795335976,0.052612084501357764,0.01874828188552545,0.009460500616884433,0.01974199336295211,0.023975387932680996,5,0,0,0,5,0,False
Home_Charging_Possible,Yes,462677,90601,0.1958191135500576,0.9423647370743574,0.9427003513697415,0.9425409920085714,0.9427459283836986,XGB,0.9427003513697415,-4.5577013957132095e-05,0.050847368009670026,0.06074389133275704,0.05579562967121353,0.015593035266531314,0.008993521962311792,0.017243204065261312,0.020914880647052218,5,0,0,0,5,0,False
Gender,Female,295427,52480,0.17764117700819493,0.9454156105163882,0.9457411528336201,0.9455930768772388,0.9457913370373892,XGB,0.9457411528336201,-5.018420376901034e-05,0.05351150693234255,0.05473809701791815,0.05412480197513035,0.016500413134262714,0.009116773898848317,0.017959978050751255,0.02178858254193114,5,0,0,0,5,0,False
Gender,Male,367954,63381,0.17225250982459764,0.9457966846577447,0.9461291936720502,0.9460083362372556,0.9461807458744436,XGB,0.9461291936720502,-5.155220239339009e-05,0.05439710339233105,0.05346093358726681,0.05392901848979893,0.016594048260286307,0.009133948995598613,0.018028848835274534,0.021878423045579732,5,0,0,0,5,0,False
Gender,Other,5284,918,0.1737320211960636,0.9395691803468473,0.9397133923554661,0.9398867960682518,0.939983477994445,LGBM,0.9398867960682518,-9.668192619327609e-05,0.059036277794638166,0.055032397763111335,0.05703433777887475,0.018157812730375523,0.01052822306695106,0.019870964461920926,0.024278500129623754,5,1,1,2,1,2,False
Number_of_Cars_Owned,1,288012,49351,0.17135049928475202,0.9453145545582751,0.9456527335127518,0.9455475272153292,0.9457070903523397,XGB,0.9456527335127518,-5.435683958787685e-05,0.054987264993921,0.05334816623102356,0.05416771561247228,0.01653365029896154,0.009174805660879812,0.018028938694578073,0.021868697327209714,5,0,0,0,5,0,False
Number_of_Cars_Owned,2,298287,53150,0.17818409786547854,0.9452736073465108,0.9456071339776593,0.9454643636195663,0.9456565263670729,XGB,0.9456071339776593,-4.939238941359392e-05,0.053407350555501616,0.054979773999245495,0.054193562277373555,0.016529939151842164,0.009067717622111173,0.017944018472492204,0.021770837623222773,5,0,0,0,5,0,False
Number_of_Cars_Owned,3,68877,12043,0.17484791730185692,0.9483183683705136,0.9485507543260947,0.9484228782768656,0.9486276099866903,XGB,0.9485507543260947,-7.685566059556503e-05,0.05212670018047214,0.05324227028133311,0.052684485230902627,0.01676027151776451,0.009207265935719846,0.01811818342778335,0.022042860440633846,5,0,0,0,5,0,False
Number_of_Cars_Owned,4,13489,2235,0.16569056268070279,0.9434235264697335,0.9438689062680771,0.9434148792832894,0.9438148961403333,XGB,0.9438689062680771,5.4010127743753245e-05,0.05824740488627158,0.05205349932787228,0.05515045210707193,0.01701438179475142,0.009521839411724763,0.01865990116303303,0.022598061184754603,5,0,3,0,2,3,False
Charging_Stations_Near_Home,0,69865,12933,0.18511414871537965,0.9421156547168834,0.9423697693503177,0.9422225613224157,0.9424413093322324,XGB,0.9423697693503177,-7.153998191467004e-05,0.05314963410935691,0.05850801198258719,0.055828823045972045,0.016195934540505254,0.009397199560530723,0.017777555822082795,0.021685344961559383,5,0,0,0,5,0,False
Charging_Stations_Near_Home,1,68177,13498,0.19798465758246916,0.9427396713681554,0.9430276754912834,0.9427678311119168,0.9430775862609295,XGB,0.9430276754912834,-4.9910769646110964e-05,0.05093858179786569,0.06031762334094915,0.05562810256940742,0.016056845747851586,0.009114137137209153,0.017723333813033863,0.021447158349047302,5,0,1,0,4,1,False
Charging_Stations_Near_Home,2,101547,19095,0.18804100564270732,0.9419152726716148,0.9421396631068691,0.9420895354707365,0.9422358371961186,XGB,0.9421396631068691,-9.61740892494456e-05,0.05295375661035044,0.05892219704424174,0.05593797682729609,0.016169875932641853,0.008832652525190192,0.017630034610270164,0.02131628153405111,5,0,0,0,5,0,False
Charging_Stations_Near_Home,3,58845,9506,0.1615430367915711,0.947468944666245,0.9477141993463285,0.9476168776173678,0.9477868023305123,XGB,0.9477141993463285,-7.26029841837672e-05,0.055397133996941364,0.05094352442953177,0.05317032921323657,0.016488680177344804,0.008946414781137843,0.017910670806571855,0.021672882882527254,5,0,0,0,5,0,False
Charging_Stations_Near_Home,4,53692,8509,0.1584779855471951,0.945346577903806,0.9456800060475135,0.945540560589961,0.9457153424261556,XGB,0.9456800060475135,-3.5336378642170096e-05,0.05795965788463945,0.05052290449665108,0.054241281190645266,0.016409631775998707,0.008893382603785659,0.017975109096811742,0.021639061738298052,5,0,0,0,5,0,False
Charging_Stations_Near_Home,5,52986,8929,0.16851621182953988,0.9479436660100213,0.948201305503416,0.9479090726685726,0.9482263852628854,XGB,0.948201305503416,-2.5079759469415208e-05,0.0553100275784596,0.050578413498351266,0.05294422053840543,0.016567735421769883,0.009021261353737174,0.0178482864644143,0.02171864161996068,5,0,2,0,3,2,False
Charging_Stations_Near_Home,6,55707,9152,0.1642881505017323,0.9466883211769972,0.947359144252268,0.947262064270173,0.9473468364548137,XGB,0.947359144252268,1.2307797454313985e-05,0.055880207518818684,0.0508774847483665,0.05337884613359259,0.016821997423593044,0.00900308702551978,0.018174361048969835,0.021999722749041332,5,0,3,2,0,3,False
Charging_Stations_Near_Home,7,57439,9587,0.16690750187155068,0.9471659398143755,0.947494100385894,0.9474683209497146,0.9475597342440398,XGB,0.947494100385894,-6.563385814584155e-05,0.05455547672544793,0.05193060625047526,0.05324304148796159,0.016333709017271394,0.008964097630713937,0.01796486278398016,0.02163133471598274,5,0,0,2,3,0,False
Charging_Stations_Near_Home,8,20816,3387,0.16271137586471945,0.9489116779887417,0.9492759802590537,0.9490531435793756,0.9492657569943013,XGB,0.9492759802590537,1.0223264752418082e-05,0.05541564184926999,0.04947158119987167,0.05244361152457083,0.017002206212588755,0.009381147329289371,0.01825909680659203,0.02232122517423508,5,0,2,0,3,2,False
Charging_Stations_Near_Home,9,22396,3738,0.1669048044293624,0.947379174726904,0.947976326259251,0.9477162235550661,0.9479389178110152,XGB,0.947976326259251,3.740844823574285e-05,0.0553579281161669,0.05081833058896414,0.05308812935256552,0.017153612120004633,0.009373312464008443,0.018567209976076707,0.02254706728004489,5,0,3,1,1,3,False
Charging_Stations_Near_Home,10,20055,3396,0.1693343305908751,0.9466207458964693,0.9471123501262879,0.9470330557003217,0.9471680648009746,XGB,0.9471123501262879,-5.57146746866799e-05,0.054325385869131486,0.05255796587297779,0.05344167587105464,0.01701910766307462,0.009169346596367218,0.018261371113758907,0.022224912686600373,5,0,1,2,2,1,False
Charging_Stations_Near_Home,11,23668,4027,0.17014534392428596,0.9492408094554771,0.9494617355962168,0.9494484223750768,0.9495579498534579,XGB,0.9494617355962168,-9.621425724104515e-05,0.053408251347432045,0.051017618468082115,0.05221293490775708,0.017405400838534237,0.00949479525581761,0.01848615834202602,0.022693177218188934,5,1,0,1,3,0,False
Charging_Stations_Near_Home,12,21642,3782,0.17475279549025044,0.9475074289541489,0.947828733441782,0.9478442190656158,0.9479245636932887,LGBM,0.9478442190656158,-8.034462767292361e-05,0.05246392030245794,0.05362878203712995,0.05304635116979395,0.017256349363091866,0.009626037932168853,0.018515768701918716,0.022699077998589716,5,1,0,2,2,2,False
Charging_Stations_Near_Home,13,21282,3678,0.1728221031857908,0.9474942141406144,0.9478368836782485,0.9479178443180953,0.9479400459433869,LGBM,0.9479178443180953,-2.220162529154024e-05,0.054320958215718695,0.051753610578937764,0.05303728439732823,0.017531103112162483,0.009801135088269275,0.01876632662919091,0.023049282414811335,5,0,1,2,2,2,False
Charging_Stations_Near_Home,14,20548,3562,0.17335020439945492,0.9492025024009931,0.9495018786485525,0.9491092773630732,0.9495026885105964,XGB,0.9495018786485525,-8.098620438712345e-07,0.051553874267945186,0.05292948229923889,0.05224167828359204,0.01780257680668189,0.010020212138952888,0.019229836276487333,0.023526312611061057,5,0,1,0,4,1,False
Charging_Stations_Near_Work,0,25673,4915,0.19144626650566743,0.9381574736607695,0.9382068289351385,0.9382318863790713,0.9383981829261037,LGBM,0.9382318863790713,-0.00016629654703237406,0.05399639440036655,0.06159333319528064,0.057794863797823594,0.0164831509223288,0.009386103857772332,0.01784325052243366,0.021856252651267394,5,1,1,1,2,1,False
Charging_Stations_Near_Work,1,53736,9757,0.18157287479529552,0.9433546429050177,0.9435655595806773,0.943403049686173,0.9436433369254847,XGB,0.9435655595806773,-7.777734480740595e-05,0.05377226556100172,0.05664888133568214,0.05521057344834193,0.016233720730729557,0.009218021058696565,0.017886127010926105,0.021668934400176115,5,0,0,0,5,0,False
Charging_Stations_Near_Work,2,49538,9332,0.18838063708668093,0.9417205714402802,0.9420715126997379,0.9418824414104482,0.9421239990388974,XGB,0.9420715126997379,-5.248633915955203e-05,0.05260246155575043,0.05942336504504264,0.05601291330039654,0.016012976495582375,0.00894384692123963,0.017655653956706818,0.021306238686764414,5,0,2,0,3,2,False
Charging_Stations_Near_Work,3,79739,14117,0.17704009330440562,0.9434696262941534,0.9438798900424393,0.9436294986757862,0.9438864278155463,XGB,0.9438798900424393,-6.537773106995992e-06,0.05439563044236737,0.05574781212979118,0.055071721286079275,0.01637443400935637,0.009075301549154011,0.017951926896816756,0.02170083122766357,5,0,2,0,3,2,False
Charging_Stations_Near_Work,4,45472,7850,0.17263370865587616,0.9470102430242231,0.9473888770190364,0.947282182094973,0.9474303319612084,XGB,0.9473888770190364,-4.1454942172003406e-05,0.054054983223596136,0.05254659955400277,0.05330079138879945,0.01679646687734901,0.009046132902628946,0.018179329394517132,0.02201096458724754,5,0,1,0,4,1,False
Charging_Stations_Near_Work,5,46737,8230,0.17609174743779019,0.9470883676733469,0.9472380382718125,0.9471884078705484,0.947339523662375,XGB,0.9472380382718125,-0.000101485390562428,0.05422160613241269,0.05248403700640827,0.05335282156941048,0.016709290850415913,0.009126164381320844,0.018174753572341246,0.022005104402039,5,1,0,1,3,0,False
Charging_Stations_Near_Work,6,49103,8287,0.16876769240168626,0.9461023449138479,0.9465260708811869,0.946359871922779,0.9465479176530408,XGB,0.9465260708811869,-2.1846771853906155e-05,0.05483316290225626,0.05266360590539286,0.05374838440382456,0.01668194245407782,0.008928598367827787,0.018098890334363793,0.021854715578134697,5,0,2,1,2,2,False
