rho,auc_i,auc_j,best,gain
0.9984088669062073,0.9455844549615258,0.945386420672987,0.9455844549615258,-1.3904284598798e-05
0.998423015543361,0.9455844549615258,0.9454062897796639,0.9455844549615258,-4.571644144357734e-06
0.998831093695186,0.9455844549615258,0.9454383654251644,0.9455844549615258,-1.9711105029296405e-06
0.9956452559962591,0.9455844549615258,0.9457804192236725,0.9457804192236725,0.00010590464212567596
0.9931647678704093,0.9455844549615258,0.9459534414232132,0.9459534414232132,6.795368760870169e-05
0.9928378466627241,0.9455844549615258,0.9457341767979565,0.9457341767979565,0.00021774995533663244
0.9933852670538632,0.9455844549615258,0.945952066453561,0.945952066453561,6.783420497269432e-05
0.9953542749583575,0.9455844549615258,0.9454751944950602,0.9455844549615258,0.00016466016834093544
0.993158532897147,0.9455844549615258,0.9460640097516881,0.9460640097516881,-1.1762014695770873e-05
0.9927782742611565,0.9455844549615258,0.9458090684537995,0.9458090684537995,0.00015220374858582186
0.9933747712221502,0.9455844549615258,0.9460666448554633,0.9460666448554633,-1.081166186378546e-05
0.9933141407653537,0.9455844549615258,0.9460745602057812,0.9460745602057812,-1.4349351793785381e-05
0.9960189447594461,0.9455844549615258,0.945911780075502,0.945911780075502,-8.497270555185565e-06
0.9958216981695255,0.9455844549615258,0.945873656603916,0.945873656603916,2.6464585432761645e-05
0.9958099269963285,0.9455844549615258,0.945830753501042,0.945830753501042,6.522096354855123e-05
0.9952727351313179,0.9455844549615258,0.9457113005163567,0.9457113005163567,0.00014355369759067038
0.9948511333898082,0.9455844549615258,0.9457495166507963,0.9457495166507963,0.00012707039258663677
0.9950543674444782,0.9455844549615258,0.9458064407978091,0.9458064407978091,8.182994215977235e-05
0.9990567251201847,0.9455357166047518,0.9454395562017931,0.9455357166047518,7.315524365059112e-06
0.9987326249064458,0.9455357166047518,0.945364281714305,0.9455357166047518,-1.740440976538693e-05
0.9986177134294429,0.9455357166047518,0.945386420672987,0.9455357166047518,-4.949014080879444e-06
0.9986554109694998,0.9455357166047518,0.9454062897796639,0.9455357166047518,3.6062560969662982e-06
0.9990556348383087,0.9455357166047518,0.9454383654251644,0.9455357166047518,6.6979866495398e-06
0.9956944546944375,0.9455357166047518,0.9457804192236725,0.9457804192236725,6.842891833125364e-05
0.9932408848609563,0.9455357166047518,0.9459534414232132,0.9459534414232132,2.8996933054470375e-05
0.9928831620265208,0.9455357166047518,0.9457341767979565,0.9457341767979565,0.00018072216147957398
0.9934678770366087,0.9455357166047518,0.945952066453561,0.945952066453561,2.861261961095707e-05
0.9954294161128866,0.9455357166047518,0.9454751944950602,0.9455357166047518,0.00017847647598390193
0.993019716637039,0.9455357166047518,0.9460640097516881,0.9460640097516881,-3.108544702046245e-05
0.9926946303776535,0.9455357166047518,0.9458090684537995,0.9458090684537995,0.00012816189645314946
0.9932537551227185,0.9455357166047518,0.9460666448554633,0.9460666448554633,-3.119132969175986e-05
0.9931954447637221,0.9455357166047518,0.9460745602057812,0.9460745602057812,-3.432355757304606e-05
0.9958706968922829,0.9455357166047518,0.945911780075502,0.945911780075502,-2.6760828823690908e-05
0.9958797531466,0.9455357166047518,0.945873656603916,0.945873656603916,-1.1702222950216168e-05
0.9958559738028869,0.9455357166047518,0.945830753501042,0.945830753501042,2.851016602378742e-05
0.9953574727285924,0.9455357166047518,0.9457113005163567,0.9457113005163567,0.00010649117067984548
0.9949148571351174,0.9455357166047518,0.9457495166507963,0.9457495166507963,9.088300364135105e-05
0.9951229829363494,0.9455357166047518,0.9458064407978091,0.9458064407978091,4.47722175183074e-05
0.9996309702766063,0.9454395562017931,0.945364281714305,0.9454395562017931,-2.4497408291024314e-05
0.9995996125956573,0.9454395562017931,0.945386420672987,0.9454395562017931,-1.2748093619618928e-05
0.9995978347148861,0.9454395562017931,0.9454062897796639,0.9454395562017931,-3.170172792166248e-06
0.9955986255400784,0.9454395562017931,0.9457804192236725,0.9457804192236725,2.721917014225639e-06
0.992821090754178,0.9454395562017931,0.9459534414232132,0.9459534414232132,-1.2419638560579038e-05
0.9923483339628062,0.9454395562017931,0.9457341767979565,0.9457341767979565,0.00014435999785544773
0.9930648592987485,0.9454395562017931,0.945952066453561,0.945952066453561,-1.3041412203262936e-05
0.9954269176257856,0.9454395562017931,0.9454751944950602,0.9454751944950602,0.000159910165271393
